정류소ID,정류소번호,정류소명,X좌표,Y좌표
113000026,14116,월드컵파크3단지정문,126.889228,37.573822
113000027,14117,월드컵파크2단지.에스플렉스센터,126.890647,37.575267
113000028,14118,월드컵파크2단지.에스플렉스센터,126.8902909609,37.5753384971
113000029,14119,합정역,126.9143006049,37.5485905004
113000030,14120,합정역,126.9146251811,37.5487970862
113000031,14121,서울화력발전소입구,126.9175061586,37.5481890927
113000032,14122,서울화력발전소입구,126.9174453228,37.5479367436
113000033,14123,상수역,126.9212935521,37.5476338999
113000034,14124,상수역,126.9215637852,37.5478737711
113000035,14125,서강초등학교,126.9257467944,37.5477656407
113000036,14126,서강초등학교,126.9261941009,37.5474910871
113000037,14127,광흥창역,126.9305409732,37.5476090642
113000038,14128,광흥창역,126.9305842172,37.5473522775
113000039,14129,광흥창역,126.9340214058,37.5472100727
113000040,14130,마포세무서,126.9390917397,37.5469713032
113000485,14131,중앙잔디광장,126.8792259694,37.5663187999
113000042,14132,마포역,126.9457368286,37.5397090071
113000486,14133,노을공원입구(난지미술창작스튜디오),126.8806949077,37.569406359
113000471,14134,공덕역10번출구,126.953098,37.54187
113000470,14135,공덕역10번출구,126.952932,37.54175
113000493,14136,난지천공원다목적구장,126.883467014,37.574184041
113000487,14137,난지천공원,126.8860553993,37.5739693325
113000491,14138,월드컵경기장역,126.9001971302,37.5695262377
113000492,14139,마포구청.농수산물시장,126.8995833556,37.566298907
113000488,14140,난지천공원다목적구장,126.8827494797,37.573909006
113000051,14141,공덕역.공덕시장,126.9531346414,37.5444131933
113000052,14142,공덕시장,126.9539970586,37.5442945878
113000053,14143,신덕성결교회,126.9566906448,37.5459410072
113000054,14144,신덕성결교회,126.9563171542,37.5459868255
113000055,14145,한겨레신문사,126.9588159115,37.548146748
113000056,14146,한겨레신문사,126.9590887381,37.548006272
113000489,14147,노을공원입구(난지미술창작스튜디오),126.8803046614,37.5695867129
113000490,14148,난지한강공원(야구장),126.8760931492,37.5685179874
113000058,14149,공덕오거리,126.9531626402,37.5430732748
113000059,14150,공덕오거리,126.9529488971,37.5428479158
113000060,14151,용마루고개.신공덕삼성아파트,126.955885,37.541871
113000061,14152,서울대동창회관,126.9507413855,37.5423000503
113000062,14153,공덕역,126.9514297982,37.543478068
113000063,14154,도화동현대아파트,126.9557014553,37.5403322186
113000064,14155,도화동현대아파트,126.9558315224,37.540450311
113000065,14156,중동초등학교,126.9104194588,37.5668726108
113000066,14157,중동초등학교,126.9103076889,37.5666220223
113000067,14158,성산2동주민센터,126.9083263491,37.5677928213
113000068,14159,성산2동주민센터,126.9084370307,37.5680037628
113000069,14160,성산119안전센터,126.9038566649,37.5698617774
113000070,14161,성산119안전센터,126.903560222,37.569738086
113000071,14162,성산아파트,126.9014985417,37.571597138
113000072,14163,성산아파트,126.9015250271,37.5712574486
113000073,14164,상암휴먼시아아파트,126.8962007343,37.5750442178
113000074,14165,상암휴먼시아아파트,126.8953789981,37.5752367871
113000075,14166,상암초등학교,126.8932804883,37.5764739084
113000076,14167,상암초등학교,126.8934931075,37.5766344946
113000077,14168,신촌로터리,126.9368825067,37.5538094529
113000078,14169,신촌로터리,126.9372675673,37.5535240112
113000079,14170,서강대학교,126.93797,37.5511
113000080,14171,서강대학교,126.9373153932,37.5518272757
113000081,14172,광성중고등학교,126.9386892371,37.5492571735
113000082,14173,광성중고등학교,126.93986,37.548952
113000083,14174,대흥역,126.9409887457,37.5481067455
113000084,14175,대흥역,126.9429742529,37.5475382288
113000085,14176,용강초등학교,126.9435145128,37.546977106
113000086,14177,동도중학교.서울디자인고등학교,126.945401461,37.5464778856
113000087,14178,동도중학교.서울디자인고등학교,126.946571041,37.545753939
113000088,14179,공덕역2번출구,126.9493511994,37.5447351246
113000089,14180,공덕역1번출구,126.9493208487,37.5444323434
113000090,14181,서서울농협홍대역점,126.91986,37.556405
113000091,14182,동교로사거리,126.9209476216,37.5558462446
113000479,14184,성산동,126.9067022598,37.5647602748
113000094,14185,성산2교,126.9124647205,37.5642330431
113000095,14186,성산2교,126.9132054677,37.5638632409
113000096,14187,성미약수터,126.9151050102,37.5617966139
113000097,14188,성미약수터,126.9140662478,37.5624635723
113000098,14189,경성중고.홍대부속여중고입구,126.9158070869,37.560551806
113000099,14190,경성중고.홍대부속여중고입구,126.9166140242,37.5596512854
113000100,14191,경성중고.홍대부속여중고입구,126.9172809899,37.5594093604
113000101,14192,서울도시가스마포사옥,126.9192505173,37.5573111759
113000102,14193,서울도시가스마포사옥,126.9182029073,37.5578790449
113000103,14194,마포구청역,126.902662558,37.5627277529
113000104,14195,마포구청역,126.9022262512,37.5622453078
113000105,14196,마포중앙도서관,126.9067285152,37.5636762812
113000106,14197,마포중앙도서관,126.907457,37.564253
113000107,14198,성산2교,126.9132318744,37.5654951389
113000108,14199,성산2교,126.9126441333,37.5656929458
113000109,14200,광흥창역.서강동주민센터,126.9319142889,37.5482784766
113000110,14201,광흥창역.서강동주민센터,126.9313858434,37.5485959514
113000111,14202,창전현대홈타운,126.9326511702,37.5506649987
113000112,14203,창전현대홈타운,126.932199547,37.5507124982
113000113,14204,신촌로터리,126.9348325761,37.5540291075
113000114,14205,신촌로터리,126.9356825619,37.5540511998
113000116,14207,이화여대입구,126.9447874756,37.5564896634
113000117,14208,이화여대입구,126.9457318695,37.5559161044
113000118,14209,이화여대입구,126.946020578,37.5557990945
113000119,14210,대흥교회,126.9457581231,37.5540499504
113000120,14211,대흥교회,126.9460582466,37.5537887705
113000121,14212,서강대학교후문,126.9439464603,37.5504951872
113000472,14213,마포자이2차아파트.대흥역,126.942535,37.548758
113000124,14215,굴레방다리.아현역,126.9574606253,37.5571518068
113000125,14216,양화진성지공원입구,126.9121084918,37.5485195048
113000127,14218,홀트아동복지회,126.9121780839,37.5490106533
113000128,14219,합정역,126.9156095164,37.5510604429
113000129,14220,합정역,126.9153071515,37.5502177028
113000133,14224,홍대입구역,126.9233439742,37.5567471164
113000134,14225,홍대입구역,126.9235571084,37.5564120476
113000135,14226,연남동,126.9275410215,37.5625221708
113000137,14228,신촌역,126.9347610004,37.555637521
113000139,14230,극동방송,126.9231511533,37.5494237971
113000140,14231,극동방송,126.9229225322,37.5494290547
113000141,14232,홍익대학교,126.923804758,37.5521905815
113000142,14233,홍익대학교,126.924641406,37.5530705865
113000143,14234,산울림소극장,126.9298703247,37.554355164
113000144,14235,산울림소극장,126.9301572482,37.554958166
113000145,14236,신수중학교,126.9326481273,37.545242206
113000146,14237,신수중학교,126.9327520694,37.5454360008
113000147,14238,신수동주민센터,126.9362364705,37.5442313666
113000148,14239,한국출판콘텐츠센터,126.9354090177,37.5446547963
113000149,14240,용강동주민센터,126.9404187472,37.5419177341
113000150,14241,용강동주민센터,126.9411793777,37.5417099622
113000151,14242,용강동입구,126.9441050979,37.5396325539
113000152,14243,마포대교입구,126.9439921045,37.5394081274
113000153,14244,메세나폴리스,126.9129433702,37.5507674538
113000154,14245,마포한강푸르지오,126.912592,37.550787
113000155,14246,성산초등학교입구,126.9118676593,37.5531302266
113000156,14247,성산초등학교입구,126.912262,37.553218
113000157,14248,기업은행서교동지점(최규하대통령가옥),126.9114638988,37.5547915422
113000158,14249,기업은행서교동지점(최규하대통령가옥),126.9108956213,37.5548695099
113000159,14250,망원시장.망원동월드컵시장입구,126.9085177733,37.5575205117
113000160,14251,망원시장.망원동월드컵시장입구,126.9089432755,37.5575911259
113000161,14252,마포구청역입구,126.906364689,37.5604275533
113000162,14253,마포구청역입구,126.9057249395,37.5605946475
113000163,14254,성서초등학교,126.9114976368,37.5588032368
113000164,14255,성서초등학교,126.9111731244,37.5585137421
113000234,14256,새서울의원,126.9072376566,37.5510938111
113000166,14257,미원아파트입구,126.9032162229,37.5591229348
113000167,14258,미원아파트입구,126.9033225674,37.5591653733
113000168,14259,망원2동주민센터,126.9030950972,37.5600059068
113000169,14260,망원2동주민센터,126.9029286079,37.5600805608
113000170,14261,청기와빌라,126.9041073938,37.5606086635
113000171,14262,청기와빌라,126.9047512686,37.5607605683
113000172,14263,망원정입구,126.9069935902,37.5525939414
113000173,14264,성산초등학교,126.9100992042,37.553593858
113000174,14265,서서울농협,126.9062207907,37.5533169088
113000175,14266,서서울농협,126.9060056297,37.5534086494
113000176,14267,망원1동주민센터,126.9048936302,37.5556235492
113000177,14268,망원1동주민센터,126.9051055187,37.5554407976
113000178,14269,동교초등학교,126.9042013955,37.557916273
113000179,14270,동교초등학교,126.9040871071,37.5578909496
113000180,14271,월드컵파크7단지,126.8784199476,37.5811497135
113000181,14272,월드컵파크7단지,126.878963,37.581876
113000182,14273,월드컵경기장북측,126.8993187666,37.5728018604
113000183,14274,월드컵경기장북측,126.898104,37.573967
113000184,14275,경성중고.홍대부속여중고입구,126.9156529372,37.5597317011
113000189,14283,삼진제약,126.9270722172,37.5534091222
113000190,14284,홍대입구역사거리,126.9220782642,37.5548395731
113000192,14286,상암DMC홍보관.YTN,126.891323,37.577985
113000193,14287,상암DMC홍보관.YTN,126.8912875667,37.5774605863
113000194,14288,월드컵파크5단지.상암중고등학교입구,126.886335,37.580921
113000195,14289,월드컵파크5단지,126.8865178403,37.5803332786
113000196,14290,상암DMC입구,126.8826124496,37.5834310105
113000197,14291,상암고등학교,126.8840462067,37.5817798292
113000198,14292,월드컵파크3단지후문,126.889762,37.571242
113000199,14293,마포아트센터,126.9439378367,37.5499202846
113000480,14294,월드컵파크4단지,126.8898099606,37.5782999337
113000201,14295,월드컵파크4단지후문.JTBC,126.8900683138,37.5773855678
113000202,14296,디지털미디어시티역2번출구,126.899679246,37.5749855109
113000203,14306,월드컵파크4단지후문.JTBC,126.8900280632,37.5778099439
113000204,14307,누리꿈스퀘어.MBC,126.889637,37.578988
113000205,14308,월드메르디앙아파트,126.9234283579,37.5450734893
113000206,14309,월드메르디앙아파트,126.924290977,37.5448091234
113000207,14310,한강밤섬자이아파트,126.9277926676,37.5457358405
113000208,14311,한강밤섬자이아파트,126.9277294722,37.5455492751
113000209,14312,서강해모로아파트,126.9294970623,37.5456864091
113000210,14313,서강해모로아파트,126.9296149399,37.5454945461
113000211,14314,서교동주민센터.마포신문사,126.9163533449,37.5548915242
113000212,14315,동교로사거리,126.91982843,37.5556445461
113000213,14316,월드컵경기장북측,126.8980781743,37.5734820209
113000214,14317,강변한신코아,126.9439560209,37.5372216381
113000430,14330,난지한강공원,126.878477,37.567732
113000428,14331,난지한강공원,126.875258,37.568751
113000410,14332,월드컵공원입구.문화비축기지입구,126.892749,37.568177
113000425,14333,디지털미디어시티역,126.9006313667,37.5749971292
113000433,14334,월드컵파크9.10.11.12단지,126.878833,37.58533
113000432,14335,월드컵파크9.10.11.12단지,126.8798243182,37.5844275131
102000254,14336,용마루고개.브라운스톤공덕아파트,126.95705,37.540992
113000436,14337,하늘초등학교,126.879658,37.585322
113000435,14338,월드컵파크10단지,126.8815891344,37.5861251463
113000437,14339,월드컵파크11.12단지,126.8808993224,37.5862704288
113000438,14340,수색교,126.8841306167,37.5872215904
113000434,14341,수색교,126.8839598515,37.5870817539
113000495,14342,가좌역1번출구,126.9152645234,37.5682205008
113000496,14343,가좌역,126.9153689271,37.5678973956
113000448,14344,디지털미디어시티역,126.9005263905,37.5756124859
113000446,14346,청구아파트.참누리아파트,126.9028581629,37.5742321541
113000445,14347,청구아파트.참누리아파트,126.9031032213,37.5738331722
113000444,14348,중동현대아파트,126.9072675947,37.5716856118
113000443,14349,중동현대아파트,126.9070708148,37.5715205574
113000442,14350,성산자동차학원,126.9123797547,37.5692980437
113000441,14351,성산자동차학원,126.9115224308,37.5694226318
113000440,14352,월드컵아이파크,126.913488658,37.5666307036
113000439,14353,월드컵아이파크,126.9136846815,37.5664713538
113000455,14354,DMC첨단산업센터,126.8867307654,37.5840261486
113000454,14355,DMC첨단산업센터,126.886622684,37.5836187524
113000453,14356,SBS.YTN,126.8944827654,37.5797450461
113000452,14357,SBS.YTN,126.8940289132,37.5796265967
113000451,14358,공항철도디지털미디어시티역,126.8989059398,37.5766969237
113000450,14359,공항철도디지털미디어시티역,126.8980881738,37.5769440204
113000449,14360,디지털미디어시티역,126.9008712408,37.5751036596
113000469,14361,상암동주민센터앞,126.8939275345,37.578461396
111001115,14362,MBC,126.8909503237,37.581894051
111001114,14363,MBC,126.8908952732,37.5816515703
113900288,14490,난지천공원,126.886846573,37.5740926418
113900296,14491,공덕시장,126.9541672852,37.5443868565
113900260,14492,마포16번종점,126.8988594191,37.5608656017
113900297,14493,서부면허시험장.월드컵파크8단지,126.8816815856,37.5785074274
113900299,14494,창전중앙하이츠아파트,126.927537407,37.5498906341
113900284,14495,망원유수지.마포구민체육센터,126.8985925441,37.5564968722
113900285,14496,양화진성지,126.9119307997,37.5456403732
113900300,14497,홍대입구역,126.9236999347,37.557315036
113900301,14498,홍대입구역,126.9235361747,37.5576365747
113900302,14499,아현전철역,126.9560891059,37.5569851925
113900303,14500,샛별문방구.마포전철역,126.947628807,37.5398243005
113900304,14501,청암대,126.947758433,37.5356892247
113900219,14502,한겨레신문사,126.9589794255,37.5471556001
113900305,14503,동원데자뷰아파트,126.8992212168,37.5603378705
113900306,14505,창전삼성아파트109동,126.9302782196,37.5502446123
113900307,14506,홍대후문,126.927367497,37.5512061281
113900308,14507,신촌수정탕,126.9375706084,37.5497981454
113900014,14508,태양빌딩,126.8993650599,37.5560641071
113900273,14509,난지천공원,126.8860527171,37.5740883789
113900016,14510,다운교회,126.9126608005,37.5455958606
113900245,14511,동교로사거리,126.9210303052,37.5557913332
113900017,14512,코오롱아파트106동앞,126.9231008719,37.5609091091
113900018,14513,가든호텔.삼성프라자,126.9492351197,37.5406828458
113900019,14514,우성아파트3동,126.9475068947,37.5361648924
113900020,14515,대상아파트,126.8996419598,37.5597426063
113900022,14517,창전삼성아파트107동,126.9309953149,37.5507316247
113900023,14518,서강유치원,126.9279949601,37.5519120695
113900024,14519,삼익아파트입구,126.9356035042,37.5499070227
113900025,14520,용약국,126.9367687964,37.5544338504
113900274,14521,월드컵파크3단지,126.8880658811,37.5725799712
113900026,14522,한이맨션,126.9141581354,37.54551586
113900027,14524,코오롱아파트104동앞,126.9219754172,37.5622933508
113900028,14525,돼지슈퍼,126.9614845703,37.5569216068
113900029,14527,하나님의교회,126.960053904,37.5462755982
113900030,14528,홍익유치원,126.9003563794,37.5587574153
113900031,14530,창전삼성아파트104동,126.9315846569,37.5510770869
113900032,14531,유관순무용원,126.9290988156,37.5527354367
113900033,14532,신수경남아파트,126.9336171589,37.5500104497
113900034,14533,광성중고등학교,126.9388409906,37.5491374065
113900251,14534,성원아파트,126.9016179771,37.5565345744
113900035,14536,서일빌딩,126.9159825506,37.5454162494
113900267,14537,청원빌딩,126.9181649687,37.5584151692
113900036,14538,코오롱아파트사거리,126.9213939451,37.5630345645
113900037,14539,신일약국,126.9625987905,37.5560100579
113900038,14541,S마트,126.9475167085,37.5383077052
113900039,14542,동교초등학교,126.9014438887,37.5572273703
113900040,14544,창전삼성아파트입구,126.9324080979,37.5516299322
113900041,14545,와우공원입구,126.9300208249,37.5531811274
113900042,14546,마포소방서,126.9326944706,37.5490808985
113900043,14547,광흥창역.서강동주민센터,126.9325469577,37.5482518069
113900225,14548,대흥역,126.9410725222,37.5480716446
113900252,14549,동교초등학교,126.9029520908,37.5568114132
113900044,14550,마포농수산물시장.월드컵경기장,126.8972675665,37.5660689383
113900045,14551,당인리발전소,126.9179054483,37.5452896463
113900046,14552,경성고교입구,126.9166359308,37.5601111815
113900047,14553,대룡빌딩,126.9222716786,37.5636821303
113900049,14554,열린마트,126.9515801113,37.542036376
113900262,14555,성원아파트,126.9015668119,37.5567102451
113900309,14556,한강공원입구,126.8992248663,37.5562291056
113900050,14557,금호태영아파트,126.9317248509,37.5537200783
113900246,14558,경의선책거리.산울림소극장,126.9303700659,37.5549249512
113900231,14559,신수동성당.신수동주민센터,126.9338504704,37.5472604384
113900051,14560,서강수협.신수중학교,126.9323900344,37.5453150473
113900052,14561,용강초등학교,126.9442877262,37.5466467713
113900253,14562,하나은행망원동지점,126.904280554,37.5570891333
113900053,14563,마포구청.마포구청역,126.9009458973,37.5657503917
113900054,14564,당인리발전소후문,126.9210360015,37.5450286612
113900055,14565,마포FM,126.9177138986,37.5609964881
113900056,14566,연남동주민센터,126.9230681745,37.5640863415
113900057,14567,도화현대1차아파트111동앞,126.9543656256,37.5411751362
113900058,14569,성원아파트,126.9371834845,37.5471721489
113900059,14570,한국출판콘텐츠센터,126.9354782366,37.5445882358
113900060,14571,서울여자중고등학교,126.9471495554,37.547055382
113900254,14572,망원시장,126.9059847205,37.5574392258
113900061,14573,월드컵경기장역,126.9002903006,37.5692704064
113900062,14574,상수동,126.9230500467,37.5464906666
113900265,14575,경성중고.홍익디자인고,126.9192591331,37.5619139666
113900063,14576,에덴지우아파트,126.924217758,37.5645907957
113900064,14577,도화현대1차아파트,126.9554309077,37.5404825999
113900065,14579,망원유수지.마포구민체육센터,126.8990019445,37.5559070067
113900232,14582,마포세무서,126.9389468423,37.5470162832
113900066,14583,신수현대아파트.래미안웰스트림,126.9367020261,37.5437179924
113900067,14584,염리삼성아파트,126.9475661602,37.5484856059
113900068,14585,망원우체국,126.9076978449,37.557824975
113900069,14586,상수역,126.9230486741,37.5472873292
113900070,14587,코오롱아파트사거리,126.9208510308,37.5636983072
113900071,14588,비뉴,126.9249462367,37.5639839246
113900286,14589,서부수도사업소,126.9598728435,37.556804829
113900255,14590,화평교회,126.9011589449,37.5544373457
113900247,14591,신촌한의원,126.9348062895,37.5556204253
113900072,14592,굴다리시장,126.9414168429,37.5462786361
113900073,14593,신석초등학교,126.9386568825,37.543163949
113900074,14594,일성여자중고등학교,126.9484113079,37.5488734491
113900075,14595,망원전철역,126.909850657,37.5560356333
113900076,14596,상수두산아파트,126.9244409921,37.5475467474
113900077,14597,경성중고후문,126.9202967687,37.5643791604
113900078,14598,하모니마트사거리,126.9253883256,37.5633660552
113900217,14599,만물사부동산,126.9607372268,37.5553480504
113900079,14600,하나님의교회,126.9553127738,37.539331855
113900001,14601,MBC,126.8917373023,37.5796281217
113900002,14602,월드컵파크4단지,126.8877410517,37.5778014837
113900003,14603,상암중학교,126.8875406283,37.5793241354
113900004,14604,서울산업진흥원.국악방송,126.8890895499,37.5808142015
113900005,14605,우리기술사옥.한국지역정보개발원,126.8879857516,37.5822377823
113900006,14606,DMC빌,126.8853421034,37.5821253112
113900007,14607,우리금융상암센터.DMC빌,126.8853692519,37.5828804507
113900223,14608,도화현대1차아파트단지내,126.9548484432,37.5399471274
113000467,14614,스탠포드호텔,126.8861172457,37.5824225201
113000466,14615,스탠포드호텔,126.8856846789,37.5824509369
113900290,14617,공덕역10번출구,126.953096638,37.5418504612
113900289,14618,공덕역10번출구,126.9528783057,37.5417305285
113900291,14619,웨딩타운,126.9515059805,37.556896304
113900293,14620,상지초등학교,126.8814543536,37.5797209678
113900218,14622,아현전철역,126.9568346839,37.557174107
113900008,14623,스탠포드호텔,126.8867297279,37.5824690649
113900009,14624,우리기술사옥.한국지역정보개발원,126.8878117007,37.582026762
113900010,14625,전자회관,126.8886559163,37.5808056835
113900011,14626,상암중학교,126.8872133447,37.579330494
113900012,14627,월드컵파크6단지,126.8873113833,37.5781786312
113900013,14628,YTN뉴스퀘어.CJE&M,126.8920591275,37.5794373853
113900256,14659,망원오거리.부대앞,126.9041144875,37.5524231339
113900080,14661,중동초등학교,126.9101093439,37.566822815
113900081,14662,대흥태영아파트,126.9430638871,37.5457513998
113900082,14663,용강동주민센터,126.9408173086,37.5416376936
113900083,14667,마포현대아파트,126.9491538042,37.5487755518
113900084,14669,성산초등학교,126.9123428704,37.5542263109
113900237,14670,서강초등학교,126.9262642691,37.5474902299
113900085,14671,경의선숲길공원입구,126.9190510756,37.5658939505
113900086,14672,대명아파트,126.9242405757,37.562179486
113900087,14674,환일고등학교,126.9608191314,37.5545623235
113900216,14675,용산성당.현대홈타운,126.9531660599,37.5376063241
113900088,14676,가구단지,126.9607211084,37.5580233931
113900089,14677,하모니마트,126.9059979922,37.5522804732
113900090,14678,성모병원사거리,126.9121224136,37.564613951
113900091,14693,창전삼성아파트입구,126.9325188796,37.5517786762
113900092,14694,대흥세양아파트,126.9447270314,37.5448456877
113900093,14712,마포전철역,126.9445498324,37.539618346
113900094,14713,공덕삼성3차아파트후문,126.9515075773,37.5491919467
113900095,14714,고니빌딩,126.9140402901,37.5545141067
113900096,14715,서강쌍용아파트.광흥창역,126.9302871512,37.5479459242
113900266,14716,사천고가앞,126.9179122237,37.5669708706
113900097,14718,원효초등학교,126.9509196507,37.536212316
113900098,14727,새서울의원,126.9070201173,37.5512595136
113900099,14738,창전삼성아파트104동,126.9315596728,37.5511698852
113900313,14742,와우산로오거리,126.9299639616,37.5544423161
113900100,14743,산울림포스트극장,126.9303793772,37.5546492219
113900101,14744,국민건강보험공단.마포자이아파트,126.9460097727,37.5441046793
113900102,14745,성지빌딩,126.945776289,37.5414733719
113900103,14746,엘지빌딩,126.9539119587,37.5483341659
113900104,14747,서교동주민센터,126.9153507025,37.5547403269
113900235,14748,이랜드,126.9315365761,37.5491991774
113900283,14749,만리동고개,126.9622625784,37.5516189178
113900105,14750,한강타운.우성아파트16동앞,126.949516699,37.5359386921
113900222,14753,공덕전철역,126.9526849444,37.5432839409
113900250,14754,남경장,126.9098198111,37.5487583715
113900106,14755,창전삼성아파트107동,126.9309159814,37.5508496218
113900107,14756,와우공원입구,126.9299245808,37.5532234217
113900108,14757,염리초등학교,126.9467600134,37.542602893
113900109,14758,염리초등학교,126.9471368388,37.5426264908
113900221,14760,아현동주민센터,126.9531057864,37.5471182709
113900238,14761,우리은행서교동지점,126.9173477744,37.5532594418
113900110,14763,마포노인복지관,126.9323103997,37.5495294243
113900111,14764,공덕동주민센터,126.9602123365,37.5505477441
113900112,14765,청암대,126.9479213196,37.5357712964
113900113,14799,성서초등학교,126.9126081977,37.5586625923
113000383,14803,마포역,126.9471087481,37.5407404838
113900310,14804,창전어린이공원,126.9295381542,37.5502558171
113900311,14805,창전어린이공원,126.929291391,37.5501877688
113900114,14808,창전삼성아파트109동,126.9302656911,37.5503293078
113900115,14809,유관순무용원,126.9290331014,37.5528083859
113900116,14810,중부여성발전센터,126.9451382306,37.541218067
113900117,14812,국민건강보험공단,126.9468982901,37.543896028
113900118,14814,공덕전철역,126.9510176651,37.545520682
113000395,14815,월드컵경기장입구,126.9028169097,37.5624161019
113000396,14816,월드컵경기장입구,126.9029578759,37.5628235118
113000397,14817,월드컵파크7단지,126.8804641383,37.582255636
113000398,14818,월드컵파크7단지,126.8800983012,37.5823291544
113000406,14826,상암동입구,126.8994013587,37.5736822969
113000407,14827,상암동입구,126.8983845144,37.5738246995
113000408,14828,상암월드컵파크5단지,126.886629361,37.5807091403
113000409,14829,상암월드컵파크5단지,126.8856984951,37.5808199778
113900119,14832,홍대입구역사거리,126.9209776106,37.5545259524
113900120,14833,창전현대홈타운,126.9327234162,37.5508740938
113900121,14834,이원호약국,126.9579450038,37.5492115356
113900122,14835,합정역,126.9147926148,37.5498487849
113900123,14836,희성교회,126.914080671,37.5568038157
113900124,14837,서강유치원,126.9279597946,37.5519949487
113900125,14838,마포전철역,126.9442691905,37.5396209172
113900126,14839,한국컴퓨터,126.94493407,37.5449286853
113900134,14840,공덕역2번출구,126.9491327085,37.5448449644
113900127,14842,신촌연세병원.기업은행,126.9332204035,37.5519917333
113900128,14843,대진약국,126.9571023679,37.548297522
113900129,14844,우리은행서교동지점,126.9175337114,37.5519430729
113900239,14845,서교동주민센터.마포신문사,126.9162481047,37.5548725266
113900130,14846,홍대후문,126.9273040591,37.5512655613
113900131,14848,대흥태영아파트,126.943090896,37.545951456
113900227,14849,동도중학교.서울디지인고등학교,126.9455044702,37.5464463948
113900132,14851,서부지원,126.9557825672,37.5486142207
113900133,14852,세븐일레븐,126.9559492607,37.540366553
113900240,14853,동교로사거리,126.919871426,37.5556580917
113900135,14855,신석초등학교,126.9388547731,37.5433487763
113900136,14856,굴다리시장,126.9417132655,37.5463896176
113900137,14858,서교동주민센터,126.9150520526,37.5555997561
113900138,14859,교보생명,126.9396765532,37.5557536725
113900140,14862,서교푸르지오아파트,126.9231791726,37.5536272738
113900248,14863,홍대입구역,126.9232670476,37.5567074183
113900141,14864,신수현대아파트.래미안웰스트림,126.9369441072,37.5438334622
113900142,14865,마포세무서,126.939039414,37.5472983739
113900226,14866,대흥역사거리,126.9423208067,37.5481047003
113000456,14867,신촌전철역.그랜드마트,126.9356327981,37.5553244188
113900228,14868,이대전철역,126.9447218253,37.556492336
113900220,14869,마포경찰서,126.9554137585,37.5502766024
113900143,14870,도화현대1차아파트111동앞,126.9545896584,37.541226585
113900144,14871,홍대정문,126.9238877068,37.5529817959
113900241,14872,동교로사거리,126.91976141,37.555868873
113900145,14873,한국출판콘텐츠센터,126.9355502266,37.5447473219
113900146,14874,신수세양아파트,126.9373247519,37.5474092121
113900147,14875,서강대학교후문,126.9437863077,37.5497499056
113900148,14876,서교동교회,126.9192022864,37.5516621838
113900149,14877,애오개역,126.9565340004,37.5525946358
113900048,14878,열린마트,126.9516377229,37.5421949926
113900150,14879,로데오거리,126.9214305434,37.5508193618
113900242,14880,서교동주민센터.마포신문사,126.9161414944,37.5550661861
113900151,14881,서강수협.신수중학교,126.932501928,37.5454755063
113900233,14882,신수동성당.신수동주민센터,126.934706995,37.5474825845
113900152,14883,숭문중고등학교후문,126.9453441712,37.5520916812
113900153,14884,로데오거리,126.9214465737,37.5506427579
113900154,14885,웨딩타운,126.9510339991,37.5568807906
113900155,14886,가든호텔.삼성프라자,126.9490483875,37.5407025895
113900156,14887,희성교회,126.9142956492,37.556871554
113900234,14888,광흥창역.서강동주민센터,126.9328324399,37.5479365863
113900157,14889,화신경로당,126.9460686583,37.5534760955
113900158,14890,홍대정문,126.9236510232,37.5520039556
113900159,14891,아현전철역,126.9556383042,37.5571475318
113900312,14892,아현초등학교,126.9558572427,37.5556870059
113900139,14893,샛별문방구.마포전철역,126.947579998,37.5400378387
113900292,14894,상지초등학교,126.8812656726,37.5794693741
113000468,14895,합정역,126.9149513563,37.5505859949
113900160,14896,성서초등학교,126.9128379471,37.5586852894
113900161,14897,마포소방서,126.9330793228,37.5502849801
113900229,14898,이대전철역,126.9460216273,37.5559135339
113900162,14899,홍대정문,126.9248314705,37.5531509051
113900163,14900,라사라패션직업전문학교,126.929511747,37.5541278747
113900164,14901,사천고가앞,126.9174119301,37.566914654
113900224,14902,S마트,126.9473570456,37.5384617216
113900165,14905,경성중고사거리,126.9161669371,37.5606439736
113900166,14906,서교푸르지오아파트,126.923385203,37.553742201
113900167,14907,경의선숲길공원입구,126.918914293,37.5657181436
113900168,14908,우성아파트입구,126.9473325345,37.5379156461
113900169,14910,성미약수터,126.9146652433,37.5622973046
113900171,14913,경성중고후문,126.9200409561,37.5643636689
113900172,14914,우성아파트3동,126.9472713905,37.5363630288
113900173,14915,하모니마트,126.9061199251,37.5525211624
113900174,14916,성모병원사거리,126.9125264992,37.5646439871
113900175,14917,코오롱아파트사거리,126.9207391695,37.5635053983
113900287,14918,도화현대1차아파트,126.9553041828,37.5404537169
113900257,14919,망원오거리.부대앞,126.9041741974,37.5526385439
113900176,14920,중동초등학교,126.9107016888,37.5665745631
113900177,14921,신한은행서교동금융센터점,126.9183539873,37.5573853501
113900178,14922,경성중고.홍익디자인고,126.919496441,37.5622871811
113900179,14923,망원1동파출소,126.9026460189,37.5536897719
113900180,14924,대우미래사랑아파트,126.9169681476,37.5567410028
113900181,14925,효성약국,126.917709138,37.5612082417
113900258,14926,화평교회,126.9013092437,37.554615888
113900182,14927,성산시영아파트,126.9036833144,37.5699733715
